设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性,,纬度,经度,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/30 16:00,东经,113.64025,北纬,22.61261,0,0,38,38.3,3.813,3829,10,0.7,0.8,A,可用,,22.61261,113.64025,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/30 14:00,东经,113.64167,北纬,22.61194,0,297,54,33.11,3.813,108,8,0.9,0.8,A,可用,,22.61194,113.64167,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/30 12:00,东经,113.64131,北纬,22.61132,0,64,5,32.33,3.804,994,9,0.9,0.8,A,可用,,22.61132,113.64131,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/30 10:00,东经,113.64032,北纬,22.61215,0,290,2,32.25,3.783,3471,10,0.8,0.8,A,可用,,22.61215,113.64032,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/30 8:00,东经,113.64089,北纬,22.61136,0,165,5,31.06,3.786,2920,8,0.9,0.8,A,可用,,22.61136,113.64089,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/30 6:00,东经,113.64021,北纬,22.61226,2,345,12,30.43,3.789,2607,9,0.9,0.8,A,可用,,22.61226,113.64021,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/30 4:00,东经,113.64039,北纬,22.61206,0,287,4,30.5,3.789,1900,12,0.7,0.7,A,可用,,22.61206,113.64039,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/30 2:00,东经,113.64094,北纬,22.61137,0,129,8,25,3.795,1136,10,0.7,0.8,A,可用,,22.61137,113.64094,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/30 0:00,东经,113.64016,北纬,22.61186,0,148,36,29.37,3.795,1250,9,1.1,0.7,A,可用,,22.61186,113.64016,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 22:00,东经,113.64032,北纬,22.61212,0,54,70,29.37,3.801,1232,12,0.7,0.8,A,可用,,22.61212,113.64032,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 20:00,东经,113.64125,北纬,22.61116,0,237,2,31.78,3.804,2882,12,0.7,0.7,A,可用,,22.61116,113.64125,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 18:00,东经,113.64042,北纬,22.61229,0,221,0,36.34,3.807,9,15,0.6,0.6,A,可用,,22.61229,113.64042,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 16:00,东经,113.64073,北纬,22.61132,0,167,61,32.98,3.807,3744,10,0.7,0.8,A,可用,,22.61132,113.64073,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 14:00,东经,113.64067,北纬,22.61287,0,92,33,38.59,3.801,448,8,0.8,0.8,A,可用,,22.61287,113.64067,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 12:00,东经,113.64177,北纬,22.61007,0,159,30,32,3.798,1357,9,1,0.8,A,可用,,22.61007,113.64177,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 10:00,东经,113.6419,北纬,22.61123,0,214,36,31.5,3.795,1774,9,0.9,0.8,A,可用,,22.61123,113.6419,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 8:00,东经,113.64165,北纬,22.61081,0,334,18,29.12,3.801,2143,7,1.3,0.8,A,可用,,22.61081,113.64165,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 6:00,东经,113.64156,北纬,22.61066,0,0,18,25.4,3.801,2310,8,0.9,0.8,A,可用,,22.61066,113.64156,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 4:00,东经,113.51956,北纬,22.63186,0,54,16,30.37,3.813,592,8,0.9,0.8,A,可用,,22.63186,113.51956,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 2:00,东经,113.51942,北纬,22.63209,0,0,38,29.76,3.816,294,10,0.7,0.8,A,可用,,22.63209,113.51942,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/29 0:00,东经,113.51957,北纬,22.632,0,0,12,29.31,3.819,3101,10,0.9,0.7,A,可用,,22.632,113.51957,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 22:00,东经,113.51923,北纬,22.63221,0,315,33,28.7,3.822,1734,12,0.7,0.7,A,可用,,22.63221,113.51923,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 20:00,东经,113.64134,北纬,22.61147,0,145,9,29.37,3.825,2783,11,0.7,0.7,A,可用,,22.61147,113.64134,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 18:00,东经,113.64082,北纬,22.61115,0,38,17,32.5,3.825,326,10,0.7,0.7,A,可用,,22.61115,113.64082,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 16:00,东经,113.64119,北纬,22.61131,0,160,9,34.75,3.807,3917,11,0.7,0.7,A,可用,,22.61131,113.64119,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 14:00,东经,113.6412,北纬,22.61126,0,0,3,38.37,3.795,3292,15,0.7,0.7,A,可用,,22.61126,113.6412,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 10:00,东经,113.64007,北纬,22.61242,0,0,5,32.31,3.78,3785,10,1.1,0.9,A,可用,,22.61242,113.64007,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 8:00,东经,113.64065,北纬,22.61132,0,321,3,29.87,3.783,244,4,1.8,0.9,B,可用,,22.61132,113.64065,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 6:00,东经,113.64077,北纬,22.61127,0,328,2,29.42,3.78,705,15,0.7,0.7,A,可用,,22.61127,113.64077,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 4:00,东经,113.51955,北纬,22.63198,0,0,18,32.01,3.786,626,4,2.5,0.9,B,可用,,22.63198,113.51955,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 2:00,东经,113.51954,北纬,22.63205,0,22,8,31.51,3.792,3983,10,0.9,0.9,A,可用,,22.63205,113.51954,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/28 0:00,东经,113.51955,北纬,22.63204,0,216,1,30.87,3.798,2437,5,1.1,0.8,A,可用,,22.63204,113.51955,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 22:00,东经,113.51904,北纬,22.63246,0,247,6,30.28,3.798,2805,11,0.7,0.7,A,可用,,22.63246,113.51904,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 20:00,东经,113.64143,北纬,22.61085,0,274,9,31.37,3.807,990,7,1.1,0.8,A,可用,,22.61085,113.64143,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 18:00,东经,113.64144,北纬,22.61051,0,201,3,33,3.801,3248,15,0.6,0.7,A,可用,,22.61051,113.64144,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 16:00,东经,113.64032,北纬,22.61219,0,342,3,38.28,3.804,3750,6,1.1,0.8,A,可用,,22.61219,113.64032,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 14:00,东经,113.64036,北纬,22.6122,0,178,5,38.58,3.795,2384,12,0.8,0.7,A,可用,,22.6122,113.64036,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 12:00,东经,113.64057,北纬,22.61144,0,118,3,36.37,3.786,3658,10,1.3,0.8,A,可用,,22.61144,113.64057,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 10:00,东经,113.64117,北纬,22.61042,1.6,256,20,32.5,3.786,3636,5,2.1,0.9,B,可用,,22.61042,113.64117,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 8:00,东经,113.64111,北纬,22.61116,0,0,3,29.5,3.786,88,14,0.6,0.7,A,可用,,22.61116,113.64111,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 6:00,东经,113.64114,北纬,22.61111,0,76,8,29.78,3.792,779,7,1.1,0.8,A,可用,,22.61111,113.64114,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 4:00,东经,113.51891,北纬,22.63214,0,0,3,31.25,3.792,2478,9,0.9,0.7,A,可用,,22.63214,113.51891,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 2:00,东经,113.51903,北纬,22.63219,0,0,13,31.75,3.801,2781,4,2.2,0.9,B,可用,,22.63219,113.51903,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/27 0:00,东经,113.51913,北纬,22.63228,0,161,6,31.75,3.801,961,7,1.4,0.8,A,可用,,22.63228,113.51913,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 22:00,东经,113.64042,北纬,22.61166,0,0,1,30.37,3.798,2381,12,0.8,0.8,A,可用,,22.61166,113.64042,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 20:00,东经,113.64099,北纬,22.61122,0,344,6,31.75,3.813,4029,6,1.2,0.9,A,可用,,22.61122,113.64099,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 18:00,东经,113.64124,北纬,22.61101,0,13,0,37.87,3.81,1501,10,0.8,0.7,A,可用,,22.61101,113.64124,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 16:00,东经,113.64069,北纬,22.61173,0,254,1,41.07,3.813,737,4,5.2,0.9,C,可用,,22.61173,113.64069,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 14:00,东经,113.64069,北纬,22.6117,0,142,7,40.37,3.807,3967,11,0.9,0.8,A,可用,,22.6117,113.64069,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 12:00,东经,113.64128,北纬,22.61072,0,139,4,36.28,3.804,3431,8,1.5,0.8,A,可用,,22.61072,113.64128,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 10:00,东经,113.6414,北纬,22.61083,3.6,289,20,33.41,3.813,2542,4,2.4,0.9,B,可用,,22.61083,113.6414,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 8:00,东经,113.6406,北纬,22.61164,0,299,8,31.62,3.816,2882,5,1.3,0.9,A,可用,,22.61164,113.6406,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 6:00,东经,113.64076,北纬,22.61127,0,0,7,29.62,3.813,3905,14,0.7,0.7,A,可用,,22.61127,113.64076,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 4:00,东经,113.51944,北纬,22.63201,0,0,1,30.75,3.816,1510,4,2.4,0.9,B,可用,,22.63201,113.51944,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 2:00,东经,113.51958,北纬,22.63202,0,242,16,30.41,3.822,3157,6,1.3,0.9,A,可用,,22.63202,113.51958,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/26 0:00,东经,113.5192,北纬,22.63247,0,0,2,31.65,3.828,3825,15,0.6,0.7,A,可用,,22.63247,113.5192,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 22:00,东经,113.51914,北纬,22.63224,0,246,4,30.78,3.834,1766,6,1.3,0.9,A,可用,,22.63224,113.51914,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 20:00,东经,113.69141,北纬,22.59025,0,281,6,28.87,3.843,972,7,1,0.8,A,可用,,22.59025,113.69141,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 18:00,东经,113.69103,北纬,22.59038,0,0,4,31.75,3.837,296,14,0.6,0.7,A,可用,,22.59038,113.69103,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 16:00,东经,113.69093,北纬,22.59044,0,137,2,32.97,3.843,453,5,1.3,0.9,A,可用,,22.59044,113.69093,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 14:00,东经,113.6909,北纬,22.59037,0,0,8,34.25,3.834,263,14,0.7,0.7,A,可用,,22.59037,113.6909,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 12:00,东经,113.6904,北纬,22.59035,0,0,7,36.62,3.819,789,7,1.1,0.7,A,可用,,22.59035,113.6904,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 10:00,东经,113.6412,北纬,22.6109,0,166,1,33.75,3.78,3320,12,0.7,0.7,A,可用,,22.6109,113.6412,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 8:00,东经,113.64074,北纬,22.61154,0,160,5,30.25,3.786,3396,4,1.5,0.9,A,可用,,22.61154,113.64074,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 6:00,东经,113.64075,北纬,22.61131,0,0,8,30.26,3.786,3528,13,0.7,0.7,A,可用,,22.61131,113.64075,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 4:00,东经,113.51949,北纬,22.63198,0,197,10,31.73,3.792,745,4,2.4,0.9,B,可用,,22.63198,113.51949,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 2:00,东经,113.51968,北纬,22.63211,0,48,103,32.5,3.795,1554,5,2,1,B,可用,,22.63211,113.51968,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/25 0:00,东经,113.5191,北纬,22.63229,0,161,1,31.72,3.792,3531,12,0.7,0.8,A,可用,,22.63229,113.5191,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 22:00,东经,113.51905,北纬,22.63218,0,267,12,31.25,3.804,2788,4,1.9,0.9,B,可用,,22.63218,113.51905,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 20:00,东经,113.69321,北纬,22.58991,0,135,1,29.87,3.816,1369,7,1,0.9,A,可用,,22.58991,113.69321,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 18:00,东经,113.69262,北纬,22.59034,0,0,1,31.18,3.825,971,15,0.6,0.7,A,可用,,22.59034,113.69262,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 16:00,东经,113.65016,北纬,22.60797,3.2,98,3,27.36,3.822,1492,6,1.1,0.9,A,可用,,22.60797,113.65016,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 14:00,东经,113.65014,北纬,22.60808,0,0,7,32.75,3.81,242,12,0.8,0.7,A,可用,,22.60808,113.65014,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 10:00,东经,113.641,北纬,22.61123,0,0,7,33.57,3.81,2882,4,5.7,1,C,可用,,22.61123,113.641,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 8:00,东经,113.64059,北纬,22.61137,1.8,97,2,31.76,3.816,2400,14,0.6,0.7,A,可用,,22.61137,113.64059,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 6:00,东经,113.64079,北纬,22.61169,0,269,6,31.36,3.819,3795,7,1.2,0.9,A,可用,,22.61169,113.64079,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 4:00,东经,113.51951,北纬,22.63198,0,0,1,30.72,3.825,3942,7,1.1,0.9,A,可用,,22.63198,113.51951,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 2:00,东经,113.51952,北纬,22.63201,0,336,0,30.72,3.822,3482,15,0.8,0.8,A,可用,,22.63201,113.51952,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/24 0:00,东经,113.51959,北纬,22.6321,0,204,0,31.25,3.828,3729,11,0.8,0.8,A,可用,,22.6321,113.51959,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 22:00,东经,113.51917,北纬,22.63255,0,58,11,27.4,3.843,849,5,1.2,0.9,A,可用,,22.63255,113.51917,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 20:00,东经,113.69037,北纬,22.59057,0,0,2,31.25,3.843,766,7,1,0.7,A,可用,,22.59057,113.69037,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 18:00,东经,113.69044,北纬,22.59804,0,257,27,35.5,3.852,920,4,1.4,0.9,A,可用,,22.59804,113.69044,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 16:00,东经,113.69048,北纬,22.59805,0,0,2,34.87,3.852,70,7,1,0.8,A,可用,,22.59805,113.69048,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 14:00,东经,113.69044,北纬,22.59808,0,0,8,40.77,3.834,155,14,0.7,0.7,A,可用,,22.59808,113.69044,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 12:00,东经,113.69043,北纬,22.59812,0,112,5,35.37,3.822,1330,5,2.2,0.8,B,可用,,22.59812,113.69043,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 10:00,东经,113.65008,北纬,22.60891,0,315,0,31.01,3.816,684,6,2,0.9,B,可用,,22.60891,113.65008,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 8:00,东经,113.64068,北纬,22.61133,0,270,1,31.25,3.813,978,13,0.7,0.7,A,可用,,22.61133,113.64068,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 6:00,东经,113.64102,北纬,22.61118,0,165,47,26.12,3.813,1437,4,2.2,1,B,可用,,22.61118,113.64102,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 2:00,东经,113.51961,北纬,22.63214,0,50,1,31.11,3.831,3667,5,1.7,0.9,B,可用,,22.63214,113.51961,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/23 0:00,东经,113.51957,北纬,22.63204,0,258,2,31.73,3.828,4002,11,0.8,0.7,A,可用,,22.63204,113.51957,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/22 22:00,东经,113.51926,北纬,22.63235,1.5,230,7,32.13,3.843,2158,4,1.4,0.9,A,可用,,22.63235,113.51926,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/22 20:00,东经,113.69017,北纬,22.59076,0,314,0,25.68,3.852,925,12,0.7,0.7,A,可用,,22.59076,113.69017,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/22 18:00,东经,113.69022,北纬,22.59072,0,0,3,33.4,3.891,113,7,1.2,0.8,A,可用,,22.59072,113.69022,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/22 16:00,东经,113.69018,北纬,22.59068,0,0,2,31.95,3.879,1434,15,0.6,0.7,A,可用,,22.59068,113.69018,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/22 14:00,东经,113.69036,北纬,22.59803,0,0,8,35.37,3.867,77,7,1.5,0.8,A,可用,,22.59803,113.69036,gps
S67F·2·YT05·BJNN064·0506,39211949,2021/1/22 12:00,东经,113.69044,北纬,22.59798,0,0,2,32.12,3.831,2063,14,0.8,0.7,A,可用,,22.59798,113.69044,gps
