Lon,Lat,时间,source,...5,X,Y
118.38883,39.03161,2021/5/22 2:00,GPS,NA,13178984.2712114,4726200.44581254
118.38879,39.0312,2021/5/22 0:01,GPS,NA,13178979.8184318,4726141.69074267
118.38882,39.03133,2021/5/21 22:02,GPS,NA,13178983.1580165,4726160.32036207
118.38915,39.05938,2021/5/21 8:00,GPS,NA,13179019.8934485,4730180.82075769
118.40568,39.03491,2021/5/21 4:01,GPS,NA,13180860.0046313,4726673.36488549
118.38952,39.05939,2021/5/20 6:02,GPS,NA,13179061.0816601,4730182.25437591
118.40434,39.0343,2021/5/19 22:02,GPS,NA,13180710.8365136,4726585.94484762
118.38929,39.05951,2021/5/19 8:01,GPS,NA,13179035.4781772,4730199.45781037
118.38886,39.05951,2021/5/19 6:02,GPS,NA,13178987.6107962,4730199.45781037
118.40453,39.03427,2021/5/19 4:02,GPS,NA,13180731.9872169,4726581.64552097
118.4015,39.03278,2021/5/19 2:00,GPS,NA,13180394.6891598,4726368.11459344
118.40127,39.03263,2021/5/19 0:00,GPS,NA,13180369.0856769,4726346.61844077
118.38057,39.05525,2021/5/18 20:01,GPS,NA,13178064.7722175,4729588.75379088
118.38926,39.05953,2021/5/18 18:02,GPS,NA,13179032.1385925,4730202.3250523
118.38957,39.05916,2021/5/18 16:03,GPS,NA,13179066.6476346,4730149.28120824
118.38898,39.05923,2021/5/18 14:01,GPS,NA,13179000.969135,4730159.31650877
118.3896,39.05943,2021/5/18 12:02,GPS,NA,13179069.9872193,4730187.98885082
118.38943,39.05945,2021/5/18 8:01,GPS,NA,13179051.0629059,4730190.85608949
118.40559,39.03486,2021/5/18 4:00,GPS,NA,13180849.9858771,4726666.19928022
118.40561,39.03493,2021/5/18 2:01,GPS,NA,13180852.2122669,4726676.23112901
118.4054,39.03471,2021/5/18 0:01,GPS,NA,13180828.8351739,4726644.70249484
118.38952,39.05939,2021/5/17 20:03,GPS,NA,13179061.0816601,4730182.25437591
118.38953,39.0595,2021/5/17 12:00,GPS,NA,13179062.194855,4730198.02418972
118.38969,39.05951,2021/5/17 10:01,GPS,NA,13179080.0059735,4730199.45781037
118.38943,39.05946,2021/5/17 8:01,GPS,NA,13179051.0629059,4730192.28970913
118.40442,39.03428,2021/5/17 2:01,GPS,NA,13180719.7420729,4726583.07862965
118.4054,39.03476,2021/5/17 0:02,GPS,NA,13180828.8351739,4726651.8680849
118.40546,39.03469,2021/5/16 22:02,GPS,NA,13180835.5143433,4726641.83626024
118.38943,39.05942,2021/5/16 18:01,GPS,NA,13179051.0629059,4730186.55523178
118.38954,39.05957,2021/5/16 16:01,GPS,NA,13179063.3080499,4730208.05953857
118.38943,39.0594,2021/5/16 14:01,GPS,NA,13179051.0629059,4730183.68799433
118.39016,39.06009,2021/5/16 10:01,GPS,NA,13179132.3261342,4730282.60815582
118.38956,39.05942,2021/5/16 6:00,GPS,NA,13179065.5344397,4730186.55523178
118.4056,39.03488,2021/5/16 4:00,GPS,NA,13180851.099072,4726669.06552172
118.40544,39.03471,2021/5/16 2:02,GPS,NA,13180833.2879535,4726644.70249484
118.3893,39.05946,2021/5/15 20:01,GPS,NA,13179036.5913721,4730192.28970913
118.38953,39.05943,2021/5/15 18:02,GPS,NA,13179062.194855,4730187.98885082
118.38926,39.05942,2021/5/15 16:01,GPS,NA,13179032.1385925,4730186.55523178
118.39047,39.05965,2021/5/15 10:01,GPS,NA,13179166.8351763,4730219.52852087
118.40461,39.03431,2021/5/15 8:03,GPS,NA,13180740.8927761,4726587.37795691
118.38933,39.0595,2021/5/15 6:01,GPS,NA,13179039.9309568,4730198.02418972
118.40475,39.03444,2021/5/15 4:01,GPS,NA,13180756.4775049,4726606.00839615
118.40456,39.0346,2021/5/15 2:01,GPS,NA,13180735.3268016,4726628.93821457
118.40446,39.03415,2021/5/15 0:01,GPS,NA,13180724.1948525,4726564.44823259
118.36897,39.04829,2021/5/14 22:01,GPS,NA,13176773.4661243,4728591.06310524
118.3899,39.05965,2021/5/14 14:00,GPS,NA,13179103.3830666,4730219.52852087
118.39006,39.05949,2021/5/14 10:01,GPS,NA,13179121.1941851,4730196.59056927
118.40471,39.03442,2021/5/14 4:00,GPS,NA,13180752.0247252,4726603.1421725
118.36897,39.04823,2021/5/14 2:01,GPS,NA,13176773.4661243,4728582.4627509
118.3693,39.04811,2021/5/14 0:00,GPS,NA,13176810.2015562,4728565.26206414
118.36905,39.04837,2021/5/13 22:01,GPS,NA,13176782.3716835,4728602.53025572
118.39009,39.05994,2021/5/13 20:01,GPS,NA,13179124.5337698,4730261.10369065
118.38965,39.05967,2021/5/13 18:01,GPS,NA,13179075.5531939,4730222.39576848
118.38963,39.06007,2021/5/13 16:00,GPS,NA,13179073.3268041,4730279.74089116
118.38959,39.05916,2021/5/13 14:01,GPS,NA,13179068.8740244,4730149.28120824
118.38847,39.06067,2021/5/13 12:02,GPS,NA,13178944.1961947,4730365.75918435
118.39085,39.05952,2021/5/13 10:00,GPS,NA,13179209.1365828,4730200.89143123
118.38962,39.06014,2021/5/13 8:00,GPS,NA,13179072.2136092,4730289.77632103
118.40487,39.03441,2021/5/13 6:01,GPS,NA,13180769.8358438,4726601.70906098
118.4049,39.03493,2021/5/13 4:00,GPS,NA,13180773.1754285,4726676.23112901
118.40476,39.03458,2021/5/13 2:00,GPS,NA,13180757.5906998,4726626.07198443
118.40294,39.03383,2021/5/13 0:00,GPS,NA,13180554.9892265,4726518.5889397
118.3713,39.05122,2021/5/12 22:00,GPS,NA,13177032.8405378,4729011.05596524
118.38972,39.05988,2021/5/12 20:00,GPS,NA,13179083.3455582,4730252.50191738
118.38994,39.05953,2021/5/12 18:00,GPS,NA,13179107.8358462,4730202.3250523
118.38918,39.06037,2021/5/12 16:00,GPS,NA,13179023.2330332,4730322.74994638
118.39035,39.05936,2021/5/12 14:01,GPS,NA,13179153.4768374,4730177.95352186
118.38911,39.0594,2021/5/12 12:00,GPS,NA,13179015.4406689,4730183.68799433
118.38983,39.05988,2021/5/12 10:00,GPS,NA,13179095.5907022,4730252.50191738
118.38947,39.0594,2021/5/12 8:01,GPS,NA,13179055.5156855,4730183.68799433
118.40462,39.03442,2021/5/12 6:02,GPS,NA,13180742.0059711,4726603.1421725
118.40462,39.03434,2021/5/12 4:00,GPS,NA,13180742.0059711,4726591.677286
118.40462,39.03443,2021/5/12 2:03,GPS,NA,13180742.0059711,4726604.57528422
118.38953,39.05945,2021/5/11 22:02,GPS,NA,13179062.194855,4730190.85608949
118.37256,39.06268,2021/5/11 18:01,GPS,NA,13177173.1030962,4730653.92579307
118.38966,39.05936,2021/5/11 12:03,GPS,NA,13179076.6663888,4730177.95352186
118.38948,39.05943,2021/5/11 10:01,GPS,NA,13179056.6288804,4730187.98885082
118.38966,39.05946,2021/5/11 8:03,GPS,NA,13179076.6663888,4730192.28970913
118.40453,39.03443,2021/5/11 6:02,GPS,NA,13180731.9872169,4726604.57528422
118.40473,39.03444,2021/5/11 4:01,GPS,NA,13180754.251115,4726606.00839615
118.40448,39.03447,2021/5/11 2:01,GPS,NA,13180726.4212423,4726610.30773315
118.38602,39.05585,2021/5/10 16:02,GPS,NA,13178671.4634423,4729674.76621232
118.38957,39.05938,2021/5/10 14:03,GPS,NA,13179066.6476346,4730180.82075769
118.3894,39.05949,2021/5/10 12:02,GPS,NA,13179047.7233212,4730196.59056927
118.38949,39.05942,2021/5/10 10:02,GPS,NA,13179057.7420754,4730186.55523178
118.38968,39.05953,2021/5/10 8:01,GPS,NA,13179078.8927786,4730202.3250523
118.40462,39.03442,2021/5/10 4:02,GPS,NA,13180742.0059711,4726603.1421725
118.40447,39.03423,2021/5/10 0:02,GPS,NA,13180725.3080474,4726575.91308826
118.38958,39.05931,2021/5/9 20:01,GPS,NA,13179067.7608295,4730170.78543584
118.38932,39.05966,2021/5/9 18:01,GPS,NA,13179038.8177619,4730220.96214458
118.38956,39.05954,2021/5/9 16:02,GPS,NA,13179065.5344397,4730203.75867356
118.38964,39.05938,2021/5/9 8:01,GPS,NA,13179074.439999,4730180.82075769
118.38932,39.0589,2021/5/8 18:02,GPS,NA,13179038.8177619,4730112.00732196
118.38969,39.05935,2021/5/8 16:00,GPS,NA,13179080.0059735,4730176.51990425
118.39003,39.05946,2021/5/8 14:01,GPS,NA,13179117.8546004,4730192.28970913
118.38944,39.05935,2021/5/8 12:01,GPS,NA,13179052.1761008,4730176.51990425
118.39001,39.06005,2021/5/8 10:01,GPS,NA,13179115.6282106,4730276.87362731
118.3894,39.05922,2021/5/8 8:01,GPS,NA,13179047.7233212,4730157.8828938
118.38938,39.05939,2021/5/8 6:02,GPS,NA,13179045.4969314,4730182.25437591
118.40439,39.03423,2021/5/8 2:02,GPS,NA,13180716.4024882,4726575.91308826
118.40449,39.03424,2021/5/8 0:02,GPS,NA,13180727.5344373,4726577.34619614
118.38947,39.05944,2021/5/7 22:01,GPS,NA,13179055.5156855,4730189.42247005
118.38953,39.0595,2021/5/7 20:01,GPS,NA,13179062.194855,4730198.02418972
118.38975,39.05964,2021/5/7 18:00,GPS,NA,13179086.685143,4730218.09489737
118.38999,39.05971,2021/5/7 16:01,GPS,NA,13179113.4018207,4730228.13026613
118.38948,39.0599,2021/5/7 14:02,GPS,NA,13179056.6288804,4730255.36917432
118.38941,39.05952,2021/5/7 12:02,GPS,NA,13179048.8365161,4730200.89143123
118.38961,39.05944,2021/5/7 6:02,GPS,NA,13179071.1004142,4730189.42247005
118.40151,39.03276,2021/5/7 4:02,GPS,NA,13180395.8023547,4726365.24843712
118.40143,39.03276,2021/5/7 2:03,GPS,NA,13180386.8967954,4726365.24843712
118.40105,39.03246,2021/5/7 0:02,GPS,NA,13180344.5953889,4726322.25618956
118.38949,39.05941,2021/5/6 22:02,GPS,NA,13179057.7420754,4730185.12161296
118.38935,39.05918,2021/5/6 20:01,GPS,NA,13179042.1573466,4730152.14843595
118.38946,39.05947,2021/5/6 18:03,GPS,NA,13179054.4024906,4730193.72332897
118.38985,39.05974,2021/5/6 16:01,GPS,NA,13179097.817092,4730232.4311415
118.38965,39.05945,2021/5/6 14:03,GPS,NA,13179075.5531939,4730190.85608949
118.38962,39.05916,2021/5/6 12:02,GPS,NA,13179072.2136092,4730149.28120824
118.38921,39.05905,2021/5/6 8:01,GPS,NA,13179026.5726179,4730133.51147037
118.3892,39.05965,2021/5/6 6:01,GPS,NA,13179025.459423,4730219.52852087
118.40157,39.03275,2021/5/6 4:01,GPS,NA,13180402.4815241,4726363.81535926
118.40151,39.03267,2021/5/6 2:00,GPS,NA,13180395.8023547,4726352.35074369
118.40116,39.03255,2021/5/6 0:00,GPS,NA,13180356.8405329,4726335.15384467
118.38952,39.05943,2021/5/5 22:01,GPS,NA,13179061.0816601,4730187.98885082
118.38956,39.05943,2021/5/5 20:00,GPS,NA,13179065.5344397,4730187.98885082
118.38931,39.05943,2021/5/5 18:01,GPS,NA,13179037.704567,4730187.98885082
118.38966,39.05961,2021/5/5 16:01,GPS,NA,13179076.6663888,4730213.7940281
118.39018,39.05953,2021/5/5 14:02,GPS,NA,13179134.552524,4730202.3250523
118.38934,39.05943,2021/5/5 12:01,GPS,NA,13179041.0441517,4730187.98885082
118.38945,39.05942,2021/5/5 10:01,GPS,NA,13179053.2892957,4730186.55523178
118.38939,39.05938,2021/5/5 8:01,GPS,NA,13179046.6101263,4730180.82075769
118.40132,39.03265,2021/5/5 4:02,GPS,NA,13180374.6516514,4726349.48459182
118.40149,39.03257,2021/5/5 0:02,GPS,NA,13180393.5759649,4726338.01999247
118.3894,39.05944,2021/5/4 22:00,GPS,NA,13179047.7233212,4730189.42247005
118.38951,39.05942,2021/5/4 20:03,GPS,NA,13179059.9684652,4730186.55523178
118.38955,39.05964,2021/5/4 18:01,GPS,NA,13179064.4212448,4730218.09489737
118.38953,39.05951,2021/5/4 16:01,GPS,NA,13179062.194855,4730199.45781037
118.3896,39.05938,2021/5/4 14:01,GPS,NA,13179069.9872193,4730180.82075769
118.38953,39.05947,2021/5/4 12:01,GPS,NA,13179062.194855,4730193.72332897
118.38953,39.05936,2021/5/4 10:02,GPS,NA,13179062.194855,4730177.95352186
118.38956,39.05939,2021/5/4 8:00,GPS,NA,13179065.5344397,4730182.25437591
118.40157,39.03262,2021/5/4 6:00,GPS,NA,13180402.4815241,4726345.18536555
118.3895,39.05946,2021/5/4 4:00,GPS,NA,13179058.8552703,4730192.28970913
118.40147,39.03267,2021/5/4 2:00,GPS,NA,13180391.3495751,4726352.35074369
118.38956,39.05946,2021/5/4 0:00,GPS,NA,13179065.5344397,4730192.28970913
118.38936,39.06024,2021/5/3 22:00,GPS,NA,13179043.2705416,4730304.11266668
118.37141,39.06069,2021/5/3 20:03,GPS,NA,13177045.0856818,4730368.62647338
118.38923,39.05983,2021/5/3 18:01,GPS,NA,13179028.7990077,4730245.33377856
118.38961,39.05942,2021/5/3 16:00,GPS,NA,13179071.1004142,4730186.55523178
118.38837,39.05865,2021/5/3 14:01,GPS,NA,13178933.0642457,4730076.16717613
118.38956,39.05943,2021/5/3 12:01,GPS,NA,13179065.5344397,4730187.98885082
118.38959,39.05947,2021/5/3 10:01,GPS,NA,13179068.8740244,4730193.72332897
118.38965,39.05903,2021/5/3 8:00,GPS,NA,13179075.5531939,4730130.64424794
118.38967,39.05941,2021/5/3 6:00,GPS,NA,13179077.7795837,4730185.12161296
118.4037,39.03377,2021/5/3 4:01,GPS,NA,13180639.5920395,4726509.9903454
118.40195,39.03309,2021/5/3 2:00,GPS,NA,13180444.7829306,4726412.54012022
118.40122,39.03242,2021/5/3 0:00,GPS,NA,13180363.5197024,4726316.52390367
118.38958,39.06007,2021/5/2 22:00,GPS,NA,13179067.7608295,4730279.74089116
118.38947,39.05943,2021/5/2 20:01,GPS,NA,13179055.5156855,4730187.98885082
118.38995,39.05924,2021/5/2 18:03,GPS,NA,13179108.9490411,4730160.75012394
118.39013,39.05965,2021/5/2 14:00,GPS,NA,13179128.9865495,4730219.52852087
118.38983,39.05994,2021/5/2 12:00,GPS,NA,13179095.5907022,4730261.10369065
118.38991,39.05993,2021/5/2 8:00,GPS,NA,13179104.4962615,4730259.67006127
118.3894,39.05993,2021/5/2 6:00,GPS,NA,13179047.7233212,4730259.67006127
118.40154,39.03201,2021/5/2 2:00,GPS,NA,13180399.1419394,4726257.76816041
118.40176,39.03286,2021/5/2 0:00,GPS,NA,13180423.6322274,4726379.57922686
118.38966,39.05966,2021/5/1 22:00,GPS,NA,13179076.6663888,4730220.96214458
118.38947,39.05943,2021/5/1 20:00,GPS,NA,13179055.5156855,4730187.98885082
118.39013,39.05927,2021/5/1 18:01,GPS,NA,13179128.9865495,4730165.05097068
118.38961,39.0589,2021/5/1 14:02,GPS,NA,13179071.1004142,4730112.00732196
118.38952,39.0595,2021/5/1 12:01,GPS,NA,13179061.0816601,4730198.02418972
118.3896,39.05916,2021/5/1 10:01,GPS,NA,13179069.9872193,4730149.28120824
118.3898,39.0598,2021/5/1 8:00,GPS,NA,13179092.2511175,4730241.03289772
118.38956,39.05954,2021/5/1 6:00,GPS,NA,13179065.5344397,4730203.75867356
118.40356,39.03386,2021/5/1 4:01,GPS,NA,13180624.0073108,4726522.88823959
118.40434,39.03417,2021/5/1 2:01,GPS,NA,13180710.8365136,4726567.3144453
118.40432,39.0342,2021/5/1 0:01,GPS,NA,13180708.6101238,4726571.61376587
118.38954,39.05941,2021/4/30 22:00,GPS,NA,13179063.3080499,4730185.12161296
118.38945,39.05937,2021/4/30 14:02,GPS,NA,13179053.2892957,4730179.38713967
118.44291,39.06377,2021/4/30 8:00,GPS,NA,13185004.4292735,4730810.19867857
118.4042,39.03511,2021/4/30 6:02,GPS,NA,13180695.2517849,4726702.02735725
118.40495,39.03451,2021/4/30 4:01,GPS,NA,13180778.741403,4726616.04018532
118.44307,39.06407,2021/4/30 2:00,GPS,NA,13185022.2403921,4730853.20998793
118.40437,39.03413,2021/4/30 0:01,GPS,NA,13180714.1760984,4726561.5820207
118.44364,39.06365,2021/4/29 22:02,GPS,NA,13185085.6925018,4730792.994206
118.44308,39.06391,2021/4/29 20:00,GPS,NA,13185023.353587,4730830.27060019
118.44296,39.06402,2021/4/29 18:03,GPS,NA,13185009.9952481,4730846.04142368
118.44304,39.06396,2021/4/29 16:02,GPS,NA,13185018.9008073,4730837.43915327
118.44327,39.06388,2021/4/29 14:01,GPS,NA,13185044.5042902,4730825.96947078
118.4433,39.06377,2021/4/29 10:01,GPS,NA,13185047.8438749,4730810.19867857
118.44321,39.06401,2021/4/29 8:02,GPS,NA,13185037.8251208,4730844.60771143
118.44336,39.064,2021/4/29 6:01,GPS,NA,13185054.5230444,4730843.1739994
118.40466,39.03439,2021/4/29 4:00,GPS,NA,13180746.4587507,4726598.84283854
118.40443,39.03434,2021/4/29 2:01,GPS,NA,13180720.8552678,4726591.677286
118.43134,39.05276,2021/4/28 22:01,GPS,NA,13183716.4627651,4729231.81005145
118.44323,39.06388,2021/4/28 18:02,GPS,NA,13185040.0515106,4730825.96947078
118.4432,39.06387,2021/4/28 16:01,GPS,NA,13185036.7119259,4730824.53576138
118.44286,39.06424,2021/4/28 14:01,GPS,NA,13184998.863299,4730877.58314437
118.44318,39.06392,2021/4/28 12:02,GPS,NA,13185034.485536,4730831.7043104
118.44318,39.0639,2021/4/28 10:01,GPS,NA,13185034.485536,4730828.83689018
118.44322,39.06389,2021/4/28 8:02,GPS,NA,13185038.9383157,4730827.40318038
118.40437,39.03423,2021/4/28 6:02,GPS,NA,13180714.1760984,4726575.91308826
118.40439,39.03427,2021/4/28 4:00,GPS,NA,13180716.4024882,4726581.64552097
118.4044,39.0343,2021/4/28 2:02,GPS,NA,13180717.5156831,4726585.94484762
118.44348,39.06411,2021/4/27 22:01,GPS,NA,13185067.8813833,4730858.94484299
118.44133,39.06679,2021/4/27 20:01,GPS,NA,13184828.5444781,4731243.1875347
118.44188,39.06395,2021/4/27 16:02,GPS,NA,13184889.770198,4730836.00544225
118.44348,39.06402,2021/4/27 10:01,GPS,NA,13185067.8813833,4730846.04142368
118.44324,39.06436,2021/4/27 8:01,GPS,NA,13185041.1647055,4730894.78776073
118.44325,39.06411,2021/4/27 6:00,GPS,NA,13185042.2779004,4730858.94484299
118.40466,39.03431,2021/4/27 4:02,GPS,NA,13180746.4587507,4726587.37795691
118.40469,39.03445,2021/4/27 0:01,GPS,NA,13180749.7983354,4726607.44150828
118.44108,39.06604,2021/4/26 16:02,GPS,NA,13184800.7146054,4731135.65546065
118.44164,39.06639,2021/4/26 14:03,GPS,NA,13184863.0535202,4731185.83695302
118.4431,39.06404,2021/4/26 8:02,GPS,NA,13185025.5799768,4730848.90884877
118.4029,39.03349,2021/4/26 6:02,GPS,NA,13180550.5364469,4726469.86366853
118.39098,39.02518,2021/4/26 4:02,GPS,NA,13179223.6081166,4725279.0335908
118.40469,39.03438,2021/4/26 2:00,GPS,NA,13180749.7983354,4726597.40972763
118.40112,39.03256,2021/4/26 0:01,GPS,NA,13180352.3877533,4726336.58691847
118.40105,39.03248,2021/4/25 22:02,GPS,NA,13180344.5953889,4726325.12233372
118.44109,39.06688,2021/4/25 16:02,GPS,NA,13184801.8278003,4731256.09146037
118.44429,39.06375,2021/4/25 10:01,GPS,NA,13185158.0501708,4730807.33126444
118.40184,39.03274,2021/4/25 6:02,GPS,NA,13180432.5377867,4726362.3822816
118.40099,39.03252,2021/4/25 4:00,GPS,NA,13180337.9162195,4726330.85462447
118.40206,39.03347,2021/4/25 2:01,GPS,NA,13180457.0280746,4726466.99748341
118.40162,39.0329,2021/4/25 0:01,GPS,NA,13180408.0474987,4726385.31154844
118.4002,39.03565,2021/4/24 22:00,GPS,NA,13180249.9738217,4726779.41643622
118.44393,39.06453,2021/4/24 14:01,GPS,NA,13185117.9751541,4730919.16101729
118.44385,39.06332,2021/4/24 12:02,GPS,NA,13185109.0695949,4730745.68205725
118.44298,39.06428,2021/4/24 10:01,GPS,NA,13185012.2216379,4730883.31801324
118.44345,39.06398,2021/4/24 8:00,GPS,NA,13185064.5417986,4730840.30657593
118.40188,39.03293,2021/4/24 6:01,GPS,NA,13180436.9905663,4726389.61079175
118.40176,39.03294,2021/4/24 4:00,GPS,NA,13180423.6322274,4726391.04387326
118.40191,39.03309,2021/4/24 2:02,GPS,NA,13180440.330151,4726412.54012022
118.4019,39.03369,2021/4/24 0:00,GPS,NA,13180439.2169561,4726498.52556436
118.40083,39.03506,2021/4/23 22:00,GPS,NA,13180320.105101,4726694.86173171
118.4434,39.06457,2021/4/23 20:00,GPS,NA,13185058.975824,4730924.89590972
118.44361,39.06544,2021/4/23 18:00,GPS,NA,13185082.3529171,4731049.63062404
118.44549,39.06573,2021/4/23 16:00,GPS,NA,13185291.6335598,4731091.20920377
118.44156,39.06645,2021/4/23 14:00,GPS,NA,13184854.147961,4731194.43951956
118.44363,39.06442,2021/4/23 10:00,GPS,NA,13185084.5793069,4730903.39007987
118.44302,39.0638,2021/4/23 8:00,GPS,NA,13185016.6744175,4730814.49980128
118.4016,39.03257,2021/4/23 6:00,GPS,NA,13180405.8211089,4726338.01999247
118.4016,39.03313,2021/4/23 4:00,GPS,NA,13180405.8211089,4726418.27246045
118.40228,39.03463,2021/4/23 2:00,GPS,NA,13180481.5183626,4726633.2375613
118.40158,39.03415,2021/4/23 0:02,GPS,NA,13180403.594719,4726564.44823259
118.4009,39.03251,2021/4/22 22:00,GPS,NA,13180327.8974653,4726329.42155148
118.44311,39.06407,2021/4/22 20:00,GPS,NA,13185026.6931717,4730853.20998793
118.44303,39.06385,2021/4/22 18:00,GPS,NA,13185017.7876124,4730821.66834319
118.44119,39.06725,2021/4/22 16:01,GPS,NA,13184812.9597494,4731309.14110541
118.43903,39.0696,2021/4/22 14:00,GPS,NA,13184572.5096493,4731646.08453232
118.43881,39.06981,2021/4/22 12:01,GPS,NA,13184548.0193613,4731676.19491652
118.44318,39.06402,2021/4/22 10:01,GPS,NA,13185034.485536,4730846.04142368
118.44279,39.06407,2021/4/22 8:00,GPS,NA,13184991.0709346,4730853.20998793
118.44324,39.06402,2021/4/22 6:02,GPS,NA,13185041.1647055,4730846.04142368
118.40147,39.03268,2021/4/22 2:00,GPS,NA,13180391.3495751,4726353.78381992
118.40142,39.03278,2021/4/22 0:02,GPS,NA,13180385.7836005,4726368.11459344
118.40118,39.03249,2021/4/21 22:02,GPS,NA,13180359.0669227,4726326.5554061
118.4418,39.06641,2021/4/21 20:03,GPS,NA,13184880.8646387,4731188.70447439
118.44178,39.06604,2021/4/21 18:01,GPS,NA,13184878.6382489,4731135.65546065
118.44147,39.06605,2021/4/21 16:03,GPS,NA,13184844.1292068,4731137.08921412
118.44151,39.0661,2021/4/21 14:02,GPS,NA,13184848.5819864,4731144.25798453
118.44305,39.06381,2021/4/21 12:01,GPS,NA,13185020.0140022,4730815.93350926
118.44316,39.06402,2021/4/21 10:00,GPS,NA,13185032.2591462,4730846.04142368
118.44305,39.06403,2021/4/21 8:01,GPS,NA,13185020.0140022,4730847.47513612
118.40131,39.03293,2021/4/21 4:03,GPS,NA,13180373.5384565,4726389.61079175
118.40131,39.03244,2021/4/21 2:01,GPS,NA,13180373.5384565,4726319.39004621
118.40102,39.03258,2021/4/21 0:00,GPS,NA,13180341.2558042,4726339.45306668
118.40461,39.03432,2021/4/20 22:03,GPS,NA,13180740.8927761,4726588.81106641
118.44304,39.06389,2021/4/20 16:02,GPS,NA,13185018.9008073,4730827.40318038
118.44331,39.06389,2021/4/20 10:02,GPS,NA,13185048.9570698,4730827.40318038
118.44321,39.0639,2021/4/20 8:02,GPS,NA,13185037.8251208,4730828.83689018
118.44323,39.06408,2021/4/20 6:02,GPS,NA,13185040.0515106,4730854.64370139
118.40121,39.03264,2021/4/20 4:02,GPS,NA,13180362.4065075,4726348.0515162
118.40158,39.03268,2021/4/20 2:00,GPS,NA,13180403.594719,4726353.78381992
118.40068,39.03517,2021/4/20 0:02,GPS,NA,13180303.4071773,4726710.6261146
118.43139,39.05283,2021/4/19 18:01,GPS,NA,13183722.0287396,4729241.84444247
118.44317,39.06377,2021/4/19 16:00,GPS,NA,13185033.3723411,4730810.19867857
118.44242,39.06347,2021/4/19 14:01,GPS,NA,13184949.882723,4730767.18755199
118.44319,39.06387,2021/4/19 8:02,GPS,NA,13185035.598731,4730824.53576138
118.44327,39.06389,2021/4/19 6:00,GPS,NA,13185044.5042902,4730827.40318038
118.40356,39.03384,2021/4/19 4:03,GPS,NA,13180624.0073108,4726520.02203946
118.40369,39.03386,2021/4/19 2:01,GPS,NA,13180638.4788446,4726522.88823959
118.40435,39.03421,2021/4/19 0:02,GPS,NA,13180711.9497085,4726573.04687313
118.43885,39.06708,2021/4/18 22:03,GPS,NA,13184552.4721409,4731284.76690964
118.44324,39.06369,2021/4/18 16:01,GPS,NA,13185041.1647055,4730798.72902694
118.44237,39.06407,2021/4/18 14:01,GPS,NA,13184944.3167485,4730853.20998793
118.44324,39.06385,2021/4/18 12:02,GPS,NA,13185041.1647055,4730821.66834319
